Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Name,Roast Type Seed
VIO-27668-766,15/12/2019,10074-20104-NN,R-D-2.5,1,Dick Drinkall,ddrinkallcx@psu.edu,United States,Rob,D,2.5kg,$20.59,$20.59,Robusta,Dark
ZVG-20473-043,06/12/2020,71769-10219-IM,A-D-0.2,3,Dagny Kornel,dkornelcy@cyberchimps.com,United States,Ara,D,0.2kg,$2.99,$8.96,Arabica,Dark
KGZ-56395-231,06/12/2021,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,rlequeuxcz@newyorker.com,United States,Ara,D,0.5kg,$5.97,$5.97,Arabica,Dark
CUU-92244-729,11/07/2020,99735-44927-OL,E-M-1,3,Julius Mccaull,jmccaulld0@parallels.com,United States,Exc,M,1.0kg,$13.75,$41.25,Excelsia,Medium
EHE-94714-312,28/06/2021,27132-68907-RC,E-L-0.2,5,Ailey Brash,abrashda@plala.or.jp,United States,Exc,L,0.2kg,$4.46,$22.28,Excelsia,Light
RTL-16205-161,05/04/2022,90440-62727-HI,A-M-0.5,1,Alberto Hutchinson,ahutchinsond2@imgur.com,United States,Ara,M,0.5kg,$6.75,$6.75,Arabica,Medium
GTS-22482-014,24/03/2022,36769-16558-SX,L-M-2.5,4,Lamond Gheeraert,,United States,Lib,M,2.5kg,$33.47,$133.86,Librica,Medium
DYG-25473-881,08/02/2020,10138-31681-SD,A-D-0.2,2,Roxine Drivers,rdriversd4@hexun.com,United States,Ara,D,0.2kg,$2.99,$5.97,Arabica,Dark
HTR-21838-286,11/02/2022,24669-76297-SF,A-L-1,2,Heloise Zeal,hzeald5@google.de,United States,Ara,L,1.0kg,$12.95,$25.90,Arabica,Light
KYG-28296-920,02/07/2020,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,gsmallcombed6@ucla.edu,Ireland,Exc,M,2.5kg,$31.63,$31.63,Excelsia,Medium
NNB-20459-430,25/07/2022,79825-17822-UH,L-M-0.2,2,Daryn Dibley,ddibleyd7@feedburner.com,United States,Lib,M,0.2kg,$4.37,$8.73,Librica,Medium
FEK-14025-351,19/03/2021,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,gdimitrioud8@chronoengine.com,United States,Exc,L,0.2kg,$4.46,$26.73,Excelsia,Light
AWH-16980-469,11/05/2020,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,fflanagand9@woothemes.com,United States,Lib,M,0.2kg,$4.37,$26.19,Librica,Medium
ZPW-31329-741,08/06/2019,27132-68907-RC,R-D-1,6,Ailey Brash,abrashda@plala.or.jp,United States,Rob,D,1.0kg,$8.95,$53.70,Robusta,Dark
ZPW-31329-741,08/06/2019,27132-68907-RC,E-M-2.5,4,Ailey Brash,abrashda@plala.or.jp,United States,Exc,M,2.5kg,$31.63,$126.50,Excelsia,Medium
ZPW-31329-741,08/06/2019,27132-68907-RC,E-M-0.2,1,Ailey Brash,abrashda@plala.or.jp,United States,Exc,M,0.2kg,$4.13,$4.13,Excelsia,Medium
UBI-83843-396,09/10/2019,58816-74064-TF,R-L-1,2,Nanny Izhakov,nizhakovdd@aol.com,United Kingdom,Rob,L,1.0kg,$11.95,$23.90,Robusta,Light
VID-40587-569,20/02/2021,09818-59895-EH,E-D-2.5,5,Stanly Keets,skeetsde@answers.com,United States,Exc,D,2.5kg,$27.95,$139.73,Excelsia,Dark
KBB-52530-416,21/11/2019,06488-46303-IZ,L-D-2.5,2,Orion Dyott,,United States,Lib,D,2.5kg,$29.79,$59.57,Librica,Dark
ISJ-48676-420,10/10/2021,93046-67561-AY,L-L-0.5,6,Keefer Cake,kcakedg@huffingtonpost.com,United States,Lib,L,0.5kg,$9.51,$57.06,Librica,Light
MIF-17920-768,05/08/2021,68946-40750-LK,R-L-0.2,6,Morna Hansed,mhanseddh@instagram.com,Ireland,Rob,L,0.2kg,$3.59,$21.51,Robusta,Light
CPX-19312-088,31/07/2020,38387-64959-WW,L-M-0.5,6,Franny Kienlein,fkienleindi@trellian.com,Ireland,Lib,M,0.5kg,$8.73,$52.38,Librica,Medium
RXI-67978-260,19/09/2020,48418-60841-CC,E-D-1,6,Klarika Egglestone,kegglestonedj@sphinn.com,Ireland,Exc,D,1.0kg,$12.15,$72.90,Excelsia,Dark
LKE-14821-285,03/05/2020,13736-92418-JS,R-M-0.2,5,Becky Semkins,bsemkinsdk@unc.edu,Ireland,Rob,M,0.2kg,$2.99,$14.93,Robusta,Medium
LRK-97117-150,08/07/2019,33000-22405-LO,L-L-1,6,Sean Lorenzetti,slorenzettidl@is.gd,United States,Lib,L,1.0kg,$15.85,$95.10,Librica,Light
IGK-51227-573,26/10/2019,46959-60474-LT,L-D-0.5,2,Bob Giannazzi,bgiannazzidm@apple.com,United States,Lib,D,0.5kg,$7.77,$15.54,Librica,Dark
ZAY-43009-775,27/09/2020,73431-39823-UP,L-D-0.2,6,Kendra Backshell,,United States,Lib,D,0.2kg,$3.89,$23.31,Librica,Dark
EMA-63190-618,28/02/2022,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,ulethbrigdo@hc360.com,United States,Exc,M,0.2kg,$4.13,$4.13,Excelsia,Medium
FBI-35855-418,16/09/2020,06552-04430-AG,R-M-0.5,6,Sky Farnish,sfarnishdp@dmoz.org,United Kingdom,Rob,M,0.5kg,$5.97,$35.82,Robusta,Medium
TXB-80533-417,28/10/2020,54597-57004-QM,L-L-1,2,Felicia Jecock,fjecockdq@unicef.org,United States,Lib,L,1.0kg,$15.85,$31.70,Librica,Light
MBM-00112-248,02/09/2019,50238-24377-ZS,L-L-1,5,Currey MacAllister,,United States,Lib,L,1.0kg,$15.85,$79.25,Librica,Light
EUO-69145-988,30/08/2021,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,hpallisterds@ning.com,United States,Exc,D,0.2kg,$3.65,$10.94,Excelsia,Dark
GYA-80327-368,04/06/2021,06899-54551-EH,A-D-1,4,Chantal Mersh,cmershdt@drupal.org,Ireland,Ara,D,1.0kg,$9.95,$39.80,Arabica,Dark
TNW-41601-420,24/11/2020,66458-91190-YC,R-M-1,5,Marja Urion,murione5@alexa.com,Ireland,Rob,M,1.0kg,$9.95,$49.75,Robusta,Medium
ALR-62963-723,21/06/2020,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,,Ireland,Rob,D,0.2kg,$2.69,$8.06,Robusta,Dark
JIG-27636-870,13/07/2020,67204-04870-LG,R-L-1,4,Alf Housaman,,United States,Rob,L,1.0kg,$11.95,$47.80,Robusta,Light
CTE-31437-326,02/01/2019,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Rob,M,0.2kg,$2.99,$11.94,Robusta,Medium
CTE-31437-326,02/01/2019,22721-63196-UJ,E-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Exc,M,0.2kg,$4.13,$16.50,Excelsia,Medium
CTE-31437-326,02/01/2019,22721-63196-UJ,L-D-1,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,D,1.0kg,$12.95,$51.80,Librica,Dark
CTE-31437-326,02/01/2019,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,L,0.2kg,$4.76,$14.27,Librica,Light
SLD-63003-334,17/02/2022,55515-37571-RS,L-M-0.2,6,Wain Stearley,wstearleye1@census.gov,United States,Lib,M,0.2kg,$4.37,$26.19,Librica,Medium
BXN-64230-789,19/12/2020,25598-77476-CB,A-L-1,2,Diane-marie Wincer,dwincere2@marriott.com,United States,Ara,L,1.0kg,$12.95,$25.90,Arabica,Light
XEE-37895-169,20/02/2019,14888-85625-TM,A-L-2.5,3,Perry Lyfield,plyfielde3@baidu.com,United States,Ara,L,2.5kg,$29.79,$89.36,Arabica,Light
ZTX-80764-911,14/01/2021,92793-68332-NR,L-D-0.5,6,Heall Perris,hperrise4@studiopress.com,Ireland,Lib,D,0.5kg,$7.77,$46.62,Librica,Dark
WVT-88135-549,16/11/2019,66458-91190-YC,A-D-1,3,Marja Urion,murione5@alexa.com,Ireland,Ara,D,1.0kg,$9.95,$29.85,Arabica,Dark
IPA-94170-889,04/12/2019,64439-27325-LG,R-L-0.2,3,Camellia Kid,ckide6@narod.ru,Ireland,Rob,L,0.2kg,$3.59,$10.76,Robusta,Light
YQL-63755-365,31/07/2020,78570-76770-LB,A-M-0.2,4,Carolann Beine,cbeinee7@xinhuanet.com,United States,Ara,M,0.2kg,$3.38,$13.50,Arabica,Medium
RKW-81145-984,11/03/2019,98661-69719-VI,L-L-1,3,Celia Bakeup,cbakeupe8@globo.com,United States,Lib,L,1.0kg,$15.85,$47.55,Librica,Light
MBT-23379-866,10/05/2022,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,United States,Lib,L,1.0kg,$15.85,$79.25,Librica,Light
GEJ-39834-935,25/12/2021,49412-86877-VY,L-M-0.2,6,Pippo Witherington,pwitheringtonea@networkadvertising.org,United States,Lib,M,0.2kg,$4.37,$26.19,Librica,Medium
KRW-91640-596,22/04/2022,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,United States,Rob,L,0.5kg,$7.17,$21.51,Robusta,Light
AOT-70449-651,11/06/2022,53414-73391-CR,R-D-2.5,5,Cindra Burling,,United States,Rob,D,2.5kg,$20.59,$102.93,Robusta,Dark
DGC-21813-731,27/04/2022,43606-83072-OA,L-D-0.2,2,Channa Belamy,,United States,Lib,D,0.2kg,$3.89,$7.77,Librica,Dark
JBE-92943-643,29/12/2020,84466-22864-CE,E-D-2.5,5,Karl Imorts,kimortsee@alexa.com,United States,Exc,D,2.5kg,$27.95,$139.73,Excelsia,Dark
ZIL-34948-499,14/07/2020,66458-91190-YC,A-D-0.5,2,Marja Urion,murione5@alexa.com,Ireland,Ara,D,0.5kg,$5.97,$11.94,Arabica,Dark
JSU-23781-256,07/09/2021,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Lib,D,0.2kg,$3.89,$3.89,Librica,Dark
JSU-23781-256,07/09/2021,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Rob,M,1.0kg,$9.95,$39.80,Robusta,Medium
VPX-44956-367,09/06/2019,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,United States,Rob,M,0.5kg,$5.97,$29.85,Robusta,Medium
VTB-46451-959,25/10/2020,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,Ireland,Lib,D,2.5kg,$29.79,$29.79,Librica,Dark
DNZ-11665-950,28/02/2021,10637-45522-ID,L-L-2.5,2,Erny Stenyng,,United States,Lib,L,2.5kg,$36.46,$72.91,Librica,Light
ITR-54735-364,26/07/2020,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,,United States,Rob,D,0.2kg,$2.69,$13.43,Robusta,Dark
YDS-02797-307,05/06/2022,06058-48844-PI,E-M-2.5,4,Webb Speechly,wspeechlyem@amazon.com,United States,Exc,M,2.5kg,$31.63,$126.50,Excelsia,Medium
BPG-68988-842,21/02/2019,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,iphillpoten@buzzfeed.com,United Kingdom,Exc,M,0.5kg,$8.25,$41.25,Excelsia,Medium
XZG-51938-658,05/04/2020,18275-73980-KL,E-L-0.5,6,Lem Pennacci,lpennaccieo@statcounter.com,United States,Exc,L,0.5kg,$8.91,$53.46,Excelsia,Light
KAR-24978-271,10/01/2019,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,United States,Rob,M,1.0kg,$9.95,$59.70,Robusta,Medium
FQK-28730-361,12/04/2022,22725-79522-GP,R-M-1,6,Donny Fries,dfrieseq@cargocollective.com,United States,Rob,M,1.0kg,$9.95,$59.70,Robusta,Medium
BGB-67996-089,30/01/2022,06279-72603-JE,R-D-1,5,Rana Sharer,rsharerer@flavors.me,United States,Rob,D,1.0kg,$8.95,$44.75,Robusta,Dark
XMC-20620-809,14/05/2021,83543-79246-ON,E-M-0.5,2,Nannie Naseby,nnasebyes@umich.edu,United States,Exc,M,0.5kg,$8.25,$16.50,Excelsia,Medium
ZSO-58292-191,12/06/2022,66794-66795-VW,R-D-0.5,4,Rea Offell,,United States,Rob,D,0.5kg,$5.37,$21.48,Robusta,Dark
LWJ-06793-303,02/01/2022,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,Ireland,Rob,M,2.5kg,$22.89,$45.77,Robusta,Medium
FLM-82229-989,24/01/2022,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,,Ireland,Lib,L,0.2kg,$4.76,$9.51,Librica,Light
CPV-90280-133,20/03/2019,66458-91190-YC,R-D-0.2,3,Marja Urion,murione5@alexa.com,Ireland,Rob,D,0.2kg,$2.69,$8.06,Robusta,Dark
OGW-60685-912,21/11/2020,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,United States,Exc,D,2.5kg,$27.95,$111.78,Excelsia,Dark
DEC-11160-362,13/10/2021,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,United States,Rob,D,0.2kg,$2.69,$10.74,Robusta,Dark
WCT-07869-499,19/10/2021,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,United States,Rob,D,0.5kg,$5.37,$26.85,Robusta,Dark
FHD-89872-325,29/04/2019,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,United States,Lib,L,1.0kg,$15.85,$63.40,Librica,Light
AZF-45991-584,12/10/2019,73759-17258-KA,A-D-2.5,1,Lora Dukes,,Ireland,Ara,D,2.5kg,$22.89,$22.89,Arabica,Dark
MDG-14481-513,19/05/2021,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,United States,Ara,M,2.5kg,$25.88,$103.50,Arabica,Medium
OFN-49424-848,03/07/2021,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,United States,Rob,L,2.5kg,$27.49,$54.97,Robusta,Light
NFA-03411-746,08/02/2020,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,United States,Ara,L,0.5kg,$7.77,$15.54,Arabica,Light
CYM-74988-450,16/10/2020,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,United Kingdom,Lib,D,0.2kg,$3.89,$15.54,Librica,Dark
WTV-24996-658,23/10/2020,57837-15577-YK,E-D-2.5,3,Dom Milella,,Ireland,Exc,D,2.5kg,$27.95,$83.84,Excelsia,Dark
DSL-69915-544,10/03/2021,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,United States,Rob,L,0.2kg,$3.59,$10.76,Robusta,Light
NBT-35757-542,07/07/2021,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,United States,Exc,L,0.2kg,$4.46,$13.37,Excelsia,Light
OYU-25085-528,05/02/2021,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,United States,Exc,L,0.2kg,$4.46,$17.82,Excelsia,Light
XCG-07109-195,11/12/2020,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,United States,Lib,D,0.2kg,$3.89,$23.31,Librica,Dark
YZA-25234-630,13/05/2022,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,United States,Exc,D,0.2kg,$3.65,$7.29,Excelsia,Dark
OKU-29966-417,23/10/2019,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,United Kingdom,Exc,L,0.2kg,$4.46,$17.82,Excelsia,Light
MEX-29350-659,11/09/2020,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,United States,Exc,M,1.0kg,$13.75,$68.75,Excelsia,Medium
NOY-99738-977,29/09/2019,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,,United Kingdom,Rob,L,2.5kg,$27.49,$54.97,Robusta,Light
TCR-01064-030,03/03/2021,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,Ireland,Exc,M,1.0kg,$13.75,$82.50,Excelsia,Medium
YUL-42750-776,23/11/2021,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,United States,Lib,M,0.2kg,$4.37,$8.73,Librica,Medium
XQJ-86887-506,06/11/2021,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,Ireland,Exc,L,1.0kg,$14.85,$59.40,Excelsia,Light
CUN-90044-279,29/01/2021,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,,United States,Lib,D,0.2kg,$3.89,$15.54,Librica,Dark
ICC-73030-502,16/04/2022,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,United States,Ara,L,1.0kg,$12.95,$38.85,Arabica,Light
ADP-04506-084,24/07/2021,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,,United States,Exc,M,2.5kg,$31.63,$189.75,Excelsia,Medium
PNU-22150-408,11/08/2019,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,,Ireland,Ara,D,0.2kg,$2.99,$17.91,Arabica,Dark
VSQ-07182-513,23/07/2019,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,United Kingdom,Lib,L,0.2kg,$4.76,$28.53,Librica,Light
SPF-31673-217,09/06/2020,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Exc,M,1.0kg,$13.75,$82.50,Excelsia,Medium
NEX-63825-598,22/02/2020,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,United States,Rob,L,0.5kg,$7.17,$14.34,Robusta,Light
XPG-66112-335,19/07/2020,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,United States,Rob,D,2.5kg,$20.59,$82.34,Robusta,Dark
NSQ-72210-345,20/09/2021,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,United States,Ara,M,0.2kg,$3.38,$20.25,Arabica,Medium
XRR-28376-277,02/05/2021,64481-42546-II,R-L-2.5,6,Elvina Angel,,Ireland,Rob,L,2.5kg,$27.49,$164.91,Robusta,Light
WHQ-25197-475,26/11/2021,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,United States,Lib,L,0.2kg,$4.76,$19.02,Librica,Light
HMB-30634-745,18/02/2020,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Ara,D,2.5kg,$22.89,$137.31,Arabica,Dark
XTL-68000-371,07/04/2020,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,United States,Ara,M,0.5kg,$6.75,$27.00,Arabica,Medium
YES-51109-625,31/01/2022,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,United Kingdom,Exc,L,0.5kg,$8.91,$35.64,Excelsia,Light
EAY-89850-211,19/02/2019,43155-71724-XP,A-D-0.2,2,Herbie Peppard,,United States,Ara,D,0.2kg,$2.99,$5.97,Arabica,Dark
IOQ-84840-827,12/11/2019,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,United States,Ara,M,1.0kg,$11.25,$67.50,Arabica,Medium
FBD-56220-430,16/05/2022,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,United States,Rob,L,0.2kg,$3.59,$21.51,Robusta,Light
COV-52659-202,12/02/2021,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,United States,Lib,M,2.5kg,$33.47,$66.93,Librica,Medium
YUO-76652-814,04/04/2021,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,United States,Ara,D,0.2kg,$2.99,$17.91,Arabica,Dark
PBT-36926-102,02/08/2021,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Lib,M,1.0kg,$14.55,$58.20,Librica,Medium
BLV-60087-454,08/06/2022,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Exc,L,0.2kg,$4.46,$13.37,Excelsia,Light
BLV-60087-454,08/06/2022,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Ara,M,0.5kg,$6.75,$33.75,Arabica,Medium
QYC-63914-195,14/05/2020,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,United States,Exc,L,1.0kg,$14.85,$44.55,Excelsia,Light
OIB-77163-890,25/12/2020,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,United Kingdom,Exc,L,0.5kg,$8.91,$44.55,Excelsia,Light
SGS-87525-238,05/07/2021,91465-84526-IJ,E-D-1,5,Russell Donet,rdonetg6@oakley.com,United States,Exc,D,1.0kg,$12.15,$60.75,Excelsia,Dark
GQR-12490-152,14/03/2019,22832-98538-RB,R-L-0.2,1,Sidney Gawen,sgaweng7@creativecommons.org,United States,Rob,L,0.2kg,$3.59,$3.59,Robusta,Light
UOJ-28238-299,07/03/2021,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,United States,Rob,L,0.2kg,$3.59,$21.51,Robusta,Light
ETD-58130-674,05/11/2021,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Exc,M,0.5kg,$8.25,$16.50,Excelsia,Medium
UPF-60123-025,06/02/2020,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,,United States,Rob,L,2.5kg,$27.49,$82.46,Robusta,Light
NQS-01613-687,12/03/2021,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,United States,Lib,D,0.5kg,$7.77,$7.77,Librica,Dark
MGH-36050-573,03/08/2020,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,United States,Rob,M,0.5kg,$5.97,$11.94,Robusta,Medium
UVF-59322-459,25/07/2019,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,United States,Exc,L,2.5kg,$34.16,$204.93,Excelsia,Light
VET-41158-896,29/04/2020,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,United States,Exc,M,2.5kg,$31.63,$63.25,Excelsia,Medium
XYL-52196-459,02/05/2019,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jwilkissongf@nba.com,United States,Rob,D,0.2kg,$2.69,$8.06,Robusta,Dark
BPZ-51283-916,29/08/2021,87688-42420-TO,A-M-2.5,2,Kylie Mowat,,United States,Ara,M,2.5kg,$25.88,$51.75,Arabica,Medium
VQW-91903-926,13/03/2020,05325-97750-WP,E-D-2.5,1,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Exc,D,2.5kg,$27.95,$27.95,Excelsia,Dark
OLF-77983-457,16/02/2019,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,gstarcksgi@abc.net.au,United States,Ara,L,2.5kg,$29.79,$59.57,Arabica,Light
MVI-04946-827,27/11/2021,62483-50867-OM,E-L-1,1,Darby Dummer,,United Kingdom,Exc,L,1.0kg,$14.85,$14.85,Excelsia,Light
UOG-94188-104,23/11/2021,92753-50029-SD,A-M-0.5,5,Kienan Scholard,kscholardgk@sbwire.com,United States,Ara,M,0.5kg,$6.75,$33.75,Arabica,Medium
DSN-15872-519,02/12/2021,53809-98498-SN,L-L-2.5,4,Bo Kindley,bkindleygl@wikimedia.org,United States,Lib,L,2.5kg,$36.46,$145.82,Librica,Light
OUQ-73954-002,06/01/2019,66308-13503-KD,R-M-0.2,4,Krissie Hammett,khammettgm@dmoz.org,United States,Rob,M,0.2kg,$2.99,$11.94,Robusta,Medium
LGL-16843-667,05/05/2021,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,ahulburtgn@fda.gov,United States,Ara,D,0.2kg,$2.99,$11.94,Arabica,Dark
TCC-89722-031,23/10/2021,41611-34336-WT,L-D-0.5,1,Peyter Lauritzen,plauritzengo@photobucket.com,United States,Lib,D,0.5kg,$7.77,$7.77,Librica,Dark
TRA-79507-007,16/12/2019,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,aburgwingp@redcross.org,United States,Rob,L,2.5kg,$27.49,$109.94,Robusta,Light
MZJ-77284-941,18/05/2019,99978-56910-BN,E-L-0.2,5,Emalee Rolin,erolingq@google.fr,United States,Exc,L,0.2kg,$4.46,$22.28,Excelsia,Light
AXN-57779-891,14/07/2019,09668-23340-IC,R-M-0.2,3,Donavon Fowle,dfowlegr@epa.gov,United States,Rob,M,0.2kg,$2.99,$8.96,Robusta,Medium
PJB-15659-994,13/11/2020,39457-62611-YK,L-D-2.5,4,Jorge Bettison,,Ireland,Lib,D,2.5kg,$29.79,$119.14,Librica,Dark
LTS-03470-353,16/07/2020,90985-89807-RW,A-L-2.5,5,Wang Powlesland,wpowleslandgt@soundcloud.com,United States,Ara,L,2.5kg,$29.79,$148.93,Arabica,Light
UMM-28497-689,03/11/2020,05325-97750-WP,L-L-2.5,3,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Lib,L,2.5kg,$36.46,$109.37,Librica,Light
MJZ-93232-402,20/03/2022,17816-67941-ZS,E-D-0.2,1,Laurence Ellingham,lellinghamgv@sciencedaily.com,United States,Exc,D,0.2kg,$3.65,$3.65,Excelsia,Dark
UHW-74617-126,16/02/2022,90816-65619-LM,E-D-2.5,2,Billy Neiland,,United States,Exc,D,2.5kg,$27.95,$55.89,Excelsia,Dark
RIK-61730-794,12/11/2020,69761-61146-KD,L-M-0.2,6,Ancell Fendt,afendtgx@forbes.com,United States,Lib,M,0.2kg,$4.37,$26.19,Librica,Medium
IDJ-55379-750,05/10/2019,24040-20817-QB,R-M-1,4,Angelia Cleyburn,acleyburngy@lycos.com,United States,Rob,M,1.0kg,$9.95,$39.80,Robusta,Medium
OHX-11953-965,01/10/2019,19524-21432-XP,E-L-2.5,2,Temple Castiglione,tcastiglionegz@xing.com,United States,Exc,L,2.5kg,$34.16,$68.31,Excelsia,Light
TVV-42245-088,06/03/2020,14398-43114-RV,A-M-0.2,4,Betti Lacasa,,Ireland,Ara,M,0.2kg,$3.38,$13.50,Arabica,Medium
DYP-74337-787,23/10/2019,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,,United States,Rob,M,0.5kg,$5.97,$5.97,Robusta,Medium
OKA-93124-100,23/04/2020,05325-97750-WP,R-M-0.5,5,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Rob,M,0.5kg,$5.97,$29.85,Robusta,Medium
IXW-20780-268,24/06/2020,20236-64364-QL,L-L-2.5,2,Shay Couronne,scouronneh3@mozilla.org,United States,Lib,L,2.5kg,$36.46,$72.91,Librica,Light
NGG-24006-937,16/03/2021,29102-40100-TZ,E-M-2.5,4,Linus Flippelli,lflippellih4@github.io,United Kingdom,Exc,M,2.5kg,$31.63,$126.50,Excelsia,Medium
JZC-31180-557,07/04/2020,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,relizabethh5@live.com,United States,Lib,M,2.5kg,$33.47,$33.47,Librica,Medium
ZMU-63715-204,30/09/2021,29060-75856-UI,E-D-1,6,Innis Renhard,irenhardh6@i2i.jp,United States,Exc,D,1.0kg,$12.15,$72.90,Excelsia,Dark
